"ABSOLUTE_BEAM_ID","DEVICEID","ACTIVATION_DATE","LONGITUDE","LATITUDE","SERVICE_PLAN_NAME","LATITUDE_DEGREES","LONGITUDE_DEGREES","X","CAPOVERALL","CurrentModCodValue","USGOVERALL","SPECTRAL_EFFICIENCY","SPECTRAL_EFFICIENCY_BINNED","TOTAL_USAGE","TOTAL_USAGE_BINNED","lat","lng","loc","country"
"Beam 20","TERM752","2017-07-15 20:02:42.0",2668.388337,7456.450379,"I20E_1.5D_.2U_NSP1",74.94083965,27.1398056166667,203,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM616","2017-08-07 15:23:17.0",2670.713139,7534.197971,"I20E_3D_.5U_NSP1",75.5699661833333,27.1785523166667,151,0,"8PSK - two-third",0,2,"[2 to 3)",0,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM754","2017-07-15 16:27:06.0",2653.161139,7542.302554,"I20E_3D_.5U_NSP1",75.7050425666667,26.8860189833333,86,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM483","2017-08-18 16:33:26.0",2652.95705,7552.598798,"I20E_5D_1U_NSP1",75.8766466333333,26.8826175,166,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM1211","2017-04-21 00:03:11.0",2659.263675,7474.845901,"I20E_5D_1U_NSP1",75.2474316833333,26.9877279166667,19,0,"8PSK - two-third",0,2,"[2 to 3)",0,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM620","2017-08-06 00:27:59.0",2658.924269,7466.06249,"I20E_3D_.5U_NSP1",75.1010415,26.98207115,143,0,"8PSK - two-third",0,2,"[2 to 3)",0,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM666","2017-07-29 18:01:40.0",2670.15045,7494.629724,"I20E_3D_.5U_NSP1",75.5771620666667,27.1691741666667,141,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM953","2017-06-15 15:53:05.0",2656.436017,7611.701249,"I20E_3D_.5U_NSP1",76.1950208166667,26.9406002833333,41,200,"16APSK - two-third",199,2.66,"[2 to 3)",0.001,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM487","2017-08-18 00:28:50.0",2658.751463,7559.460255,"I20E_1.5D_.2U_NSP1",75.99100425,26.97919105,161,0,"QPSK - fifth-sixth",0,1.666,"[0.5 to 2)",0,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM425","2017-08-24 18:34:56.0",2660.664705,7511.280385,"I20E_1.5D_.2U_NSP1",75.1880064166667,27.0110784166667,53,0,"8PSK - two-third",0,2,"[2 to 3)",0,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM1218","2017-04-19 21:02:46.0",2655.119465,7505.990182,"I20E_5D_1U_NSP1",75.0998363666667,26.91865775,18,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM1086","2017-05-31 15:12:21.0",2640.021087,7469.673044,"I20E_3D_.5U_NSP1",75.1612174,26.6670181166667,54,0,"8PSK - two-third",0,2,"[2 to 3)",0,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM767","2017-07-13 16:56:50.0",2661.843316,7556.782978,"I20E_1.5D_.2U_NSP1",75.9463829666667,27.0307219333333,103,0,"16APSK - two-third",0,2.66,"[2 to 3)",0,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM964","2017-06-14 00:19:29.0",2686.974542,7517.500822,"I20E_3D_.5U_NSP1",75.2916803666667,27.4495757,83,0,"16APSK - two-third",0,2.66,"[2 to 3)",0,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM630","2017-08-04 17:05:13.0",2637.876492,7564.601721,"I20E_5D_1U_NSP1",76.07669535,26.6312748666667,149,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM676","2017-07-28 14:31:00.0",2636.914684,7516.697764,"I20E_3D_.5U_NSP1",75.2782960666667,26.6152447333333,136,0,"8PSK - two-third",0,2,"[2 to 3)",0,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM1077","2017-06-01 20:42:53.0",2676.80746,7586.673906,"I20E_1.5D_.2U_NSP1",76.4445651,27.2801243333333,67,0,"16APSK - two-third",0,2.66,"[2 to 3)",0,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM1079","2017-06-01 18:17:58.0",2670.817834,7495.718935,"I20E_3D_.5U_NSP1",75.5953155833333,27.1802972333333,71,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM1334","2017-02-05 14:18:28.0",2674.83139,7563.890077,"I20E_3D_.5U_NSP1",76.0648346166667,27.2471898333333,7,0,"8PSK - two-third",0,2,"[2 to 3)",0,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM1180","2017-05-06 01:24:50.0",2672.811244,7538.62843,"I20E_3D_.5U_NSP1",75.6438071666667,27.2135207333333,40,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM503","2017-08-17 15:15:55.0",2652.948021,7567.23331,"I20E_3D_.5U_NSP1",76.1205551666667,26.8824670166667,144,0,"16APSK - four-fifth",0,3.2,"[3 and above)",0,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM682","2017-07-27 16:53:06.0",2669.978754,7565.608111,"I20E_10D_2U_NSP1",76.0934685166667,27.1663125666667,135,0,"16APSK - two-third",0,2.66,"[2 to 3)",0,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM64","2017-10-02 20:24:57.0",2644.29647,7516.861863,"I20E_1.5D_.2U_NSP1",75.28103105,26.7382745,127,0,"QPSK - fifth-sixth",0,1.666,"[0.5 to 2)",0,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM779","2017-07-12 00:24:22.0",2653.097707,7591.352402,"I20E_10D_2U_NSP1",76.5225400333333,26.8849617833333,106,0,"8PSK - two-third",0,2,"[2 to 3)",0,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM476","2017-08-18 19:47:31.0",2665.761875,7586.604298,"I20E_1.5D_.2U_NSP1",76.4434049666667,27.09603125,211,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM310","2017-09-09 18:21:54.0",2672.835658,7652.144741,"I20E_3D_.5U_NSP1",76.8690790166667,27.2139276333333,25,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM826","2017-07-05 15:05:21.0",2677.051646,7511.762699,"I20E_3D_.5U_NSP1",75.1960449833333,27.2841941,63,0,"8PSK - two-third",0,2,"[2 to 3)",0,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM325","2017-09-07 17:44:21.0",2297.365191,7687.14804,"I20E_1.5D_.2U",77.4524673333333,23.6227531833333,815,200,"16APSK - two-third",186,2.66,"[2 to 3)",0.014,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM648","2017-08-02 20:22:54.0",2662.870536,7531.414207,"I20E_3D_.5U_NSP1",75.5235701166667,27.0478422666667,150,0,"16APSK - two-third",0,2.66,"[2 to 3)",0,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM985","2017-06-12 18:04:04.0",2676.787063,7540.103292,"I20E_3D_.5U_NSP1",75.6683882,27.2797843833333,84,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM788","2017-07-11 16:59:11.0",2645.791008,7489.304003,"I20E_3D_.5U_NSP1",75.48840005,26.7631834666667,17,0,"8PSK - two-third",0,2,"[2 to 3)",0,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM882","2017-06-24 19:09:59.0",2666.832026,7619.403434,"I20E_3D_.5U_NSP1",76.3233905666667,27.1138671,104,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM1045","2017-06-07 19:09:47.0",2655.554882,7538.822569,"I20E_3D_.5U_NSP1",75.6470428166667,26.9259147,39,0,"QPSK - fifth-sixth",0,1.666,"[0.5 to 2)",0,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM939","2017-06-16 18:18:36.0",2656.770629,7555.733039,"I20E_1.5D_.2U_NSP1",75.9288839833333,26.94617715,100,0,"8PSK - two-third",0,2,"[2 to 3)",0,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM1098","2017-05-29 17:39:30.0",2669.510868,7537.578081,"I20E_3D_.5U_10GB_NSP1",75.62630135,27.1585144666667,51,10000,"8PSK - three-fourth",4471,2.25,"[2 to 3)",5.529,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM888","2017-06-23 18:50:39.0",2645.66716,7529.066625,"I20E_1.5D_.2U_NSP1",75.48444375,26.7611193333333,111,0,"16APSK - two-third",0,2.66,"[2 to 3)",0,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM1100","2017-05-28 01:44:45.0",2649.44134,7593.808498,"I20E_5D_1U_NSP1",76.5634749666667,26.8240223333333,171,0,"QPSK - two-third",0,1.333,"[0.5 to 2)",0,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM856","2017-06-30 14:43:12.0",2665.150912,7472.286855,"I20E_3D_.5U_NSP1",75.2047809166667,27.0858485333333,105,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM944","2017-06-16 03:08:24.0",2658.603557,7604.290645,"I20E_3D_.5U_NSP1",76.07151075,26.97672595,199,0,"8PSK - two-third",0,2,"[2 to 3)",0,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM659","2017-07-31 20:00:53.0",2676.454579,7468.60813,"I20E_3D_.5U_NSP1",75.1434688333333,27.2742429833333,146,0,"16APSK - two-third",0,2.66,"[2 to 3)",0,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM385","2017-08-30 01:02:29.0",2310.68319,7774.318676,"I20E_3D_.5U",78.2386446,23.1780531666667,810,200,"8PSK - two-third",0,2,"[2 to 3)",0.2,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM1206","2017-04-21 21:11:08.0",2667.215954,7561.261323,"I20E_3D_.5U_NSP1",76.02102205,27.1202659,29,0,"16APSK - two-third",0,2.66,"[2 to 3)",0,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM527","2017-08-16 01:24:10.0",2660.018157,7497.58206,"I20E_1.5D_.2U_NSP1",75.6263676666667,27.0003026166667,160,0,"8PSK - two-third",0,2,"[2 to 3)",0,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM572","2017-08-12 14:24:52.0",2666.498922,7568.28516,"I20E_3D_.5U_NSP1",76.138086,27.1083153666667,142,0,"8PSK - two-third",0,2,"[2 to 3)",0,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM756","2017-07-15 00:31:02.0",2661.654159,7611.878857,"I20E_3D_.5U_NSP1",76.19798095,27.0275693166667,72,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM192","2017-09-21 00:24:01.0",2653.268272,7522.863208,"I20E_5D_1U_NSP1",75.3810534666667,26.8878045333333,16,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM906","2017-06-21 19:20:32.0",2654.101172,7534.222225,"I20E_3D_.5U_NSP1",75.5703704166667,26.9016862,98,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM819","2017-07-06 16:00:30.0",2682.561705,7491.762165,"I20E_5D_1U_NSP1",75.5293694166667,27.3760284166667,177,0,"8PSK - two-third",0,2,"[2 to 3)",0,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM806","2017-07-08 18:17:37.0",2661.265158,7593.862883,"I20E_5D_1U_NSP1",76.5643813833333,27.0210859666667,124,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM956","2017-06-14 23:04:21.0",2665.445277,7517.31897,"I20E_3D_.5U_NSP1",75.2886495,27.0907546166667,88,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM1085","2017-05-31 19:22:43.0",2654.640646,7602.771107,"I20E_5D_1U_NSP1",76.0461851166667,26.9106774333333,69,0,"16APSK - two-third",0,2.66,"[2 to 3)",0,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM594","2017-08-10 19:07:00.0",2661.809601,7557.85521,"I20E_3D_.5U_10GB_NSP1",75.9642535,27.0301600166667,3,10000,"QPSK - two-third",4027,1.333,"[0.5 to 2)",5.973,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM963","2017-06-14 03:53:47.0",2307.660751,7737.724784,"I20E_1.5D_.2U_5GB_NSP1",77.6287464,23.1276791833333,748,5000,"QPSK - two-third",0,1.333,"[0.5 to 2)",5,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM441","2017-08-23 15:15:15.0",2648.891684,7560.829299,"I20E_3D_.5U_NSP1",76.01382165,26.8148614,123,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM861","2017-06-29 18:58:47.0",2648.432611,7546.232102,"I20E_1.5D_.2U_NSP1",75.7705350333333,26.8072101833333,117,0,"8PSK - two-third",0,2,"[2 to 3)",0,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM769","2017-07-13 16:11:20.0",2680.039077,7518.853442,"I20E_3D_.5U_NSP1",75.3142240333333,27.3339846166667,128,0,"8PSK - two-third",0,2,"[2 to 3)",0,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM967","2017-06-13 21:44:00.0",2651.958162,7458.59485,"I20E_3D_.5U_NSP1",74.9765808333333,26.8659693666667,197,0,"8PSK - two-third",0,2,"[2 to 3)",0,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM726","2017-07-21 13:07:54.0",2672.795469,7618.775564,"I20E_3D_.5U_NSP1",76.3129260666667,27.2132578166667,48,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM544","2017-08-15 02:03:58.0",2655.981488,7578.834903,"I20E_3D_.5U_NSP1",76.31391505,26.9330248,173,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM681","2017-07-27 19:18:39.0",2638.258942,7563.104761,"I20E_3D_.5U_NSP1",76.0517460166667,26.6376490333333,140,0,"8PSK - two-third",0,2,"[2 to 3)",0,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM696","2017-07-25 16:18:00.0",2668.262482,7570.452911,"I20E_5D_1U_NSP1",76.1742151833333,27.1377080333333,137,0,"8PSK - two-third",0,2,"[2 to 3)",0,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM924","2017-06-19 13:37:49.0",2670.58896,7550.92111,"I20E_3D_.5U_NSP1",75.8486851666667,27.1764826666667,78,0,"QPSK - fifth-sixth",0,1.666,"[0.5 to 2)",0,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM973","2017-06-13 17:56:11.0",2648.953425,7590.932397,"I20E_1.5D_.2U_NSP1",76.51553995,26.8158904166667,70,0,"8PSK - two-third",0,2,"[2 to 3)",0,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM475","2017-08-19 00:51:10.0",2640.710422,7545.951714,"I20E_1.5D_.2U_NSP1",75.7658619,26.6785070333333,162,0,"16APSK - two-third",0,2.66,"[2 to 3)",0,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM152","2017-09-24 15:53:11.0",2644.769922,7523.680569,"I20E_3D_.5U_NSP1",75.39467615,26.7461653666667,76,0,"16APSK - three-fourth",0,3,"[3 and above)",0,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM641","2017-08-03 19:07:27.0",2649.868098,7507.942482,"I20E_5D_1U_NSP1",75.1323747,26.8311349666667,139,0,"8PSK - two-third",0,2,"[2 to 3)",0,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM551","2017-08-14 19:58:37.0",2640.900872,7625.594899,"I20E_20D_4U_NSP1",76.42658165,26.6816812,147,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM1287","2017-03-09 21:06:37.0",2652.267617,7536.15377,"I20E_3D_.5U_10GB_NSP1",75.6025628333333,26.87112695,186,10000,"8PSK - three-fourth",0,2.25,"[2 to 3)",10,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM785","2017-07-11 17:52:42.0",2652.81997,7556.321799,"I20E_1.5D_.2U_NSP1",75.93869665,26.8803328333333,125,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM878","2017-06-25 17:10:15.0",2648.274417,7569.565079,"I20E_1.5D_.2U_NSP1",76.1594179833333,26.8045736166667,112,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM831","2017-07-04 18:41:23.0",2672.670695,7553.269504,"I20E_3D_.5U_NSP1",75.8878250666667,27.21117825,175,0,"16APSK - two-third",0,2.66,"[2 to 3)",0,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM695","2017-07-25 17:35:07.0",2662.26569,7543.803767,"I20E_1.5D_.2U_NSP1",75.7300627833333,27.0377615,130,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM1094","2017-05-29 22:13:13.0",2637.943706,7508.073704,"I20E_3D_.5U_NSP1",75.1345617333333,26.6323951,55,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM952","2017-06-15 16:06:02.0",2646.656645,7617.090191,"I20E_3D_.5U_NSP1",76.2848365166667,26.77761075,82,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM940","2017-06-16 17:14:39.0",2644.444996,7578.668052,"I20E_3D_.5U_NSP1",76.3111342,26.7407499333333,87,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM371","2017-08-31 18:13:25.0",2319.545575,7682.406547,"I20E_1.5D_.2U",77.37344245,23.3257595833333,812,200,"8PSK - three-fourth",198,2.25,"[2 to 3)",0.002,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM955","2017-06-15 00:13:11.0",2630.494733,7502.523798,"I20E_3D_.5U_NSP1",75.0420633,26.50824555,196,0,"8PSK - two-third",0,2,"[2 to 3)",0,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM910","2017-06-21 15:26:06.0",2657.321516,7434.791163,"I20E_5D_1U_NSP1",74.5798527166667,26.9553586,108,0,"16APSK - two-third",0,2.66,"[2 to 3)",0,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM843","2017-07-01 21:19:59.0",2653.254498,7480.094287,"I20E_3D_.5U_NSP1",75.3349047833333,26.8875749666667,110,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM844","2017-07-01 20:47:00.0",2660.80098,7539.068716,"I20E_3D_.5U_NSP1",75.6511452666667,27.0133496666667,64,0,"QPSK - fifth-sixth",0,1.666,"[0.5 to 2)",0,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM898","2017-06-22 22:06:06.0",2653.901995,7549.943582,"I20E_1.5D_.2U_NSP1",75.8323930333333,26.8983665833333,198,0,"QPSK - fifth-sixth",0,1.666,"[0.5 to 2)",0,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM847","2017-07-01 18:21:58.0",2644.253132,7520.396989,"I20E_3D_.5U_NSP1",75.3399498166667,26.7375522,62,0,"8PSK - two-third",0,2,"[2 to 3)",0,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM1257","2017-03-28 13:13:32.0",2621.739188,7571.010751,"I20E_3D_.5U_NSP1",76.1835125166667,26.3623198,188,0,"16APSK - two-third",0,2.66,"[2 to 3)",0,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM902","2017-06-22 00:04:16.0",2655.54111,7608.437268,"I20E_5D_1U_NSP1",76.1406211333333,26.9256851666667,109,0,"QPSK - fifth-sixth",0,1.666,"[0.5 to 2)",0,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM1015","2017-06-09 18:53:43.0",2630.856326,7406.333921,"I20E_3D_.5U_NSP1",74.10556535,26.5142721,61,0,"8PSK - two-third",0,2,"[2 to 3)",0,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM408","2017-08-27 19:23:27.0",2654.92582,7594.279707,"I20E_1.5D_.2U_NSP1",76.57132845,26.9154303333333,208,0,"8PSK - two-third",0,2,"[2 to 3)",0,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM636","2017-08-04 00:33:29.0",2653.160699,7633.060613,"I20E_3D_.5U_NSP1",76.5510102166667,26.88601165,93,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM1080","2017-06-01 14:15:15.0",2663.439592,7466.853336,"I20E_3D_.5U_NSP1",75.1142222666667,27.0573265333333,45,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM622","2017-08-05 21:29:27.0",2660.293409,7508.137012,"I20E_5D_1U_NSP1",75.1356168666667,27.00489015,148,0,"16APSK - two-third",0,2.66,"[2 to 3)",0,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM820","2017-07-05 23:50:20.0",2658.116093,7604.570565,"I20E_5D_1U_NSP1",76.0761760833333,26.96860155,115,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM914","2017-06-20 19:48:07.0",2654.925514,7488.22218,"I20E_1.5D_.2U_NSP1",75.4703696666667,26.9154252333333,99,0,"QPSK - fifth-sixth",0,1.666,"[0.5 to 2)",0,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM301","2017-09-11 00:45:54.0",2654.661261,7454.706018,"I20E_5D_1U_NSP1",74.9117669666667,26.9110210166667,179,0,"QPSK - two-third",0,1.333,"[0.5 to 2)",0,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM307","2017-09-09 22:24:14.0",2647.834272,7552.515395,"I20E_3D_.5U_NSP1",75.8752565833333,26.7972378666667,118,200,"16APSK - two-third",199,2.66,"[2 to 3)",0.001,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM913","2017-06-20 20:44:00.0",2643.170017,7425.578673,"I20E_5D_1U_NSP1",74.4263112166667,26.7195002833333,74,0,"QPSK - fifth-sixth",0,1.666,"[0.5 to 2)",0,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM816","2017-07-06 20:10:29.0",2642.023515,7544.778704,"I20E_1.5D_.2U_NSP1",75.7463117333333,26.7003919166667,122,0,"8PSK - two-third",0,2,"[2 to 3)",0,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM689","2017-07-26 15:29:45.0",2652.921329,7533.452935,"I20E_20D_4U_NSP1",75.5575489166667,26.88202215,204,0,"8PSK - two-third",0,2,"[2 to 3)",0,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM829","2017-07-04 21:07:34.0",2667.133956,7545.209472,"I20E_10D_2U_NSP1",75.7534912,27.1188992666667,22,0,"8PSK - two-third",0,2,"[2 to 3)",0,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM678","2017-07-28 14:02:41.0",2641.170816,7443.268907,"I20E_3D_.5U_NSP1",74.72114845,26.6861802666667,132,0,"8PSK - two-third",0,2,"[2 to 3)",0,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM994","2017-06-10 23:52:37.0",2652.921633,7539.650772,"I20E_3D_.5U_NSP1",75.6608462,26.8820272166667,58,0,"8PSK - two-third",0,2,"[2 to 3)",0,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM987","2017-06-12 01:26:04.0",2649.722766,7579.482073,"I20E_1.5D_.2U_NSP1",76.3247012166667,26.8287127666667,21,0,"QPSK - fifth-sixth",0,1.666,"[0.5 to 2)",0,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM635","2017-08-04 00:54:44.0",2659.651228,7507.48829,"I20E_3D_.5U_NSP1",75.1248048333333,26.9941871333333,152,0,"8PSK - two-third",0,2,"[2 to 3)",0,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
"Beam 20","TERM679","2017-07-27 22:44:27.0",2646.674721,7503.260701,"I20E_5D_1U_NSP1",75.0543450166667,26.7779120166667,134,0,"16APSK - two-third",0,2.66,"[2 to 3)",0,"< 100GB",75.7872709,26.9124336,"Jaipur, India","India"
